timestamp,total_elapsed_us,delta_us,signal,value
'10:41:26.207.260,970625537,102857,Battery_SOC,88.0
'10:41:26.209.657,970627934,2397,Temp_High,55.0
'10:41:26.209.657,970627934,2397,Temp_Low,45.0
'10:41:26.312.519,970730796,102862,Current,81.8
'10:41:26.312.519,970730796,102862,Voltage,384.0
'10:41:26.312.519,970730796,102862,Battery_SOC,89.0
'10:41:26.314.922,970733199,2403,Temp_High,55.0
'10:41:26.314.922,970733199,2403,Temp_Low,45.0
'10:41:26.417.786,970836063,102864,Current,82.8
'10:41:26.417.786,970836063,102864,Voltage,384.0
'10:41:26.417.786,970836063,102864,Battery_SOC,90.0
'10:41:26.420.204,970838481,2418,Temp_High,56.0
'10:41:26.420.204,970838481,2418,Temp_Low,46.0
'10:41:26.523.052,970941329,102848,Current,83.8
'10:41:26.523.052,970941329,102848,Voltage,384.0
'10:41:26.523.052,970941329,102848,Battery_SOC,91.0
'10:41:26.525.473,970943750,2421,Temp_High,56.0
'10:41:26.525.473,970943750,2421,Temp_Low,46.0
'10:41:26.628.327,971046604,102854,Current,84.8
'10:41:26.628.327,971046604,102854,Voltage,384.0
'10:41:26.628.327,971046604,102854,Battery_SOC,92.0
'10:41:26.630.747,971049024,2420,Temp_High,56.0
'10:41:26.630.747,971049024,2420,Temp_Low,46.0
'10:41:26.733.629,971151906,102882,Current,85.8
'10:41:26.733.629,971151906,102882,Voltage,384.0
'10:41:26.733.629,971151906,102882,Battery_SOC,93.0
'10:41:26.736.018,971154295,2389,Temp_High,57.0
'10:41:26.736.018,971154295,2389,Temp_Low,47.0
'10:41:26.838.864,971257141,102846,Current,86.8
'10:41:26.838.864,971257141,102846,Voltage,384.0
'10:41:26.838.864,971257141,102846,Battery_SOC,94.0
'10:41:26.841.268,971259545,2404,Temp_High,57.0
'10:41:26.841.268,971259545,2404,Temp_Low,47.0
'10:41:26.944.144,971362421,102876,Current,87.8
'10:41:26.944.144,971362421,102876,Voltage,384.0
'10:41:26.944.144,971362421,102876,Battery_SOC,95.0
'10:41:26.946.551,971364828,2407,Temp_High,58.0
'10:41:26.946.551,971364828,2407,Temp_Low,48.0
'10:41:27.049.425,971467702,102874,Current,88.8
'10:41:27.049.425,971467702,102874,Voltage,384.0
'10:41:27.049.425,971467702,102874,Battery_SOC,96.0
'10:41:27.051.824,971470101,2399,Temp_High,58.0
'10:41:27.051.824,971470101,2399,Temp_Low,48.0
'10:41:27.154.687,971572964,102863,Current,89.8
'10:41:27.154.687,971572964,102863,Voltage,384.0
'10:41:27.154.687,971572964,102863,Battery_SOC,97.0
'10:41:27.157.086,971575363,2399,Temp_High,58.0
'10:41:27.157.086,971575363,2399,Temp_Low,48.0
'10:41:27.259.942,971678219,102856,Current,90.8
'10:41:27.259.942,971678219,102856,Voltage,384.0
'10:41:27.259.942,971678219,102856,Battery_SOC,98.0
'10:41:27.262.386,971680663,2444,Temp_High,59.0
'10:41:27.262.386,971680663,2444,Temp_Low,49.0
'10:41:27.365.264,971783541,102878,Current,91.8
'10:41:27.365.264,971783541,102878,Voltage,384.0
'10:41:27.365.264,971783541,102878,Battery_SOC,99.0
'10:41:27.367.637,971785914,2373,Temp_High,59.0
'10:41:27.367.637,971785914,2373,Temp_Low,49.0
'10:41:27.470.503,971888780,102866,Current,92.8
'10:41:27.470.503,971888780,102866,Voltage,384.0
'10:41:27.470.503,971888780,102866,Battery_SOC,100.0
'10:41:27.472.956,971891233,2453,Temp_High,60.0
'10:41:27.472.956,971891233,2453,Temp_Low,50.0
'10:41:27.575.888,971994165,102932,Current,18.4
'10:41:27.575.888,971994165,102932,Voltage,281.6
'10:41:27.575.888,971994165,102932,Battery_SOC,0.0
'10:41:27.578.195,971996472,2307,Temp_High,20.0
'10:41:27.578.195,971996472,2307,Temp_Low,10.0
'10:41:27.681.012,972099289,102817,Current,19.4
'10:41:27.681.012,972099289,102817,Voltage,281.6
'10:41:27.681.012,972099289,102817,Battery_SOC,1.0
'10:41:27.683.313,972101590,2301,Temp_High,20.0
'10:41:27.683.313,972101590,2301,Temp_Low,10.0
'10:41:27.786.091,972204368,102778,Current,20.4
'10:41:27.786.091,972204368,102778,Voltage,281.6
'10:41:27.786.091,972204368,102778,Battery_SOC,2.0
'10:41:27.788.416,972206693,2325,Temp_High,20.0
'10:41:27.788.416,972206693,2325,Temp_Low,10.0
'10:41:27.891.196,972309473,102780,Current,21.4
'10:41:27.891.196,972309473,102780,Voltage,281.6
'10:41:27.891.196,972309473,102780,Battery_SOC,3.0
'10:41:27.893.516,972311793,2320,Temp_High,21.0
'10:41:27.893.516,972311793,2320,Temp_Low,11.0
'10:41:27.996.310,972414587,102794,Current,22.4
'10:41:27.996.310,972414587,102794,Voltage,281.6
'10:41:27.996.310,972414587,102794,Battery_SOC,4.0
'10:41:27.998.631,972416908,2321,Temp_High,21.0
'10:41:27.998.631,972416908,2321,Temp_Low,11.0
'10:41:28.101.395,972519672,102764,Current,23.4
'10:41:28.101.395,972519672,102764,Voltage,281.6
'10:41:28.101.395,972519672,102764,Battery_SOC,5.0
'10:41:28.103.801,972522078,2406,Temp_High,22.0
'10:41:28.103.801,972522078,2406,Temp_Low,12.0
'10:41:28.206.511,972624788,102710,Current,24.4
'10:41:28.206.511,972624788,102710,Voltage,281.6
'10:41:28.206.511,972624788,102710,Battery_SOC,6.0
'10:41:28.208.834,972627111,2323,Temp_High,22.0
'10:41:28.208.834,972627111,2323,Temp_Low,12.0
'10:41:28.311.586,972729863,102752,Current,25.4
'10:41:28.311.586,972729863,102752,Voltage,281.6
'10:41:28.311.586,972729863,102752,Battery_SOC,7.0
'10:41:28.314.012,972732289,2426,Temp_High,22.0
'10:41:28.314.012,972732289,2426,Temp_Low,12.0
'10:41:28.416.717,972834994,102705,Current,0.8
'10:41:28.416.717,972834994,102705,Voltage,307.2
'10:41:28.416.717,972834994,102705,Battery_SOC,8.0
'10:41:28.419.028,972837305,2311,Temp_High,23.0
'10:41:28.419.028,972837305,2311,Temp_Low,13.0
'10:41:28.521.797,972940074,102769,Current,1.8
'10:41:28.521.797,972940074,102769,Voltage,307.2
'10:41:28.521.797,972940074,102769,Battery_SOC,9.0
'10:41:28.524.160,972942437,2363,Temp_High,23.0
'10:41:28.524.160,972942437,2363,Temp_Low,13.0
'10:41:28.626.940,973045217,102780,Current,2.8
'10:41:28.626.940,973045217,102780,Voltage,307.2
'10:41:28.626.940,973045217,102780,Battery_SOC,10.0
'10:41:28.629.343,973047620,2403,Temp_High,24.0
'10:41:28.629.343,973047620,2403,Temp_Low,14.0
'10:41:28.732.205,973150482,102862,Current,3.8
'10:41:28.732.205,973150482,102862,Voltage,307.2
'10:41:28.732.205,973150482,102862,Battery_SOC,11.0
'10:41:28.734.579,973152856,2374,Temp_High,24.0
'10:41:28.734.579,973152856,2374,Temp_Low,14.0
'10:41:28.837.401,973255678,102822,Current,4.8
'10:41:28.837.401,973255678,102822,Voltage,307.2
'10:41:28.837.401,973255678,102822,Battery_SOC,12.0
'10:41:28.839.806,973258083,2405,Temp_High,24.0
'10:41:28.839.806,973258083,2405,Temp_Low,14.0
'10:41:28.942.644,973360921,102838,Current,5.8
'10:41:28.942.644,973360921,102838,Voltage,307.2
'10:41:28.942.644,973360921,102838,Battery_SOC,13.0
'10:41:28.945.081,973363358,2437,Temp_High,25.0
'10:41:28.945.081,973363358,2437,Temp_Low,15.0
'10:41:29.047.924,973466201,102843,Current,6.8
'10:41:29.047.924,973466201,102843,Voltage,307.2
'10:41:29.047.924,973466201,102843,Battery_SOC,14.0
'10:41:29.050.277,973468554,2353,Temp_High,25.0
'10:41:29.050.277,973468554,2353,Temp_Low,15.0
'10:41:29.153.113,973571390,102836,Current,7.8
'10:41:29.153.113,973571390,102836,Voltage,307.2
'10:41:29.153.113,973571390,102836,Battery_SOC,15.0
'10:41:29.155.508,973573785,2395,Temp_High,26.0
'10:41:29.155.508,973573785,2395,Temp_Low,16.0
'10:41:29.258.396,973676673,102888,Current,8.8
'10:41:29.258.396,973676673,102888,Voltage,307.2
'10:41:29.258.396,973676673,102888,Battery_SOC,16.0
'10:41:29.260.771,973679048,2375,Temp_High,26.0
'10:41:29.260.771,973679048,2375,Temp_Low,16.0
'10:41:29.363.635,973781912,102864,Current,9.8
'10:41:29.363.635,973781912,102864,Voltage,307.2
'10:41:29.363.635,973781912,102864,Battery_SOC,17.0
'10:41:29.366.037,973784314,2402,Temp_High,26.0
'10:41:29.366.037,973784314,2402,Temp_Low,16.0
'10:41:29.468.893,973887170,102856,Current,10.8
'10:41:29.468.893,973887170,102856,Voltage,307.2
'10:41:29.468.893,973887170,102856,Battery_SOC,18.0
'10:41:29.471.307,973889584,2414,Temp_High,27.0
'10:41:29.471.307,973889584,2414,Temp_Low,17.0
'10:41:29.574.165,973992442,102858,Current,11.8
'10:41:29.574.165,973992442,102858,Voltage,307.2
'10:41:29.574.165,973992442,102858,Battery_SOC,19.0
'10:41:29.576.580,973994857,2415,Temp_High,27.0
'10:41:29.576.580,973994857,2415,Temp_Low,17.0
'10:41:29.679.454,974097731,102874,Current,12.8
'10:41:29.679.454,974097731,102874,Voltage,307.2
'10:41:29.679.454,974097731,102874,Battery_SOC,20.0
'10:41:29.681.861,974100138,2407,Temp_High,28.0
'10:41:29.681.861,974100138,2407,Temp_Low,18.0
'10:41:29.784.717,974202994,102856,Current,13.8
'10:41:29.784.717,974202994,102856,Voltage,307.2
'10:41:29.784.717,974202994,102856,Battery_SOC,21.0
'10:41:29.787.111,974205388,2394,Temp_High,28.0
'10:41:29.787.111,974205388,2394,Temp_Low,18.0
'10:41:29.889.987,974308264,102876,Current,14.8
'10:41:29.889.987,974308264,102876,Voltage,307.2
'10:41:29.889.987,974308264,102876,Battery_SOC,22.0
'10:41:29.892.382,974310659,2395,Temp_High,28.0
'10:41:29.892.382,974310659,2395,Temp_Low,18.0
'10:41:29.995.245,974413522,102863,Current,15.8
'10:41:29.995.245,974413522,102863,Voltage,307.2
'10:41:29.995.245,974413522,102863,Battery_SOC,23.0
'10:41:29.997.644,974415921,2399,Temp_High,29.0
'10:41:29.997.644,974415921,2399,Temp_Low,19.0
'10:41:30.100.502,974518779,102858,Current,16.8
'10:41:30.100.502,974518779,102858,Voltage,307.2
'10:41:30.100.502,974518779,102858,Battery_SOC,24.0
'10:41:30.102.909,974521186,2407,Temp_High,29.0
'10:41:30.102.909,974521186,2407,Temp_Low,19.0
'10:41:30.205.775,974624052,102866,Current,17.8
'10:41:30.205.775,974624052,102866,Voltage,307.2
'10:41:30.205.775,974624052,102866,Battery_SOC,25.0
'10:41:30.208.185,974626462,2410,Temp_High,30.0
'10:41:30.208.185,974626462,2410,Temp_Low,20.0
'10:41:30.311.043,974729320,102858,Current,44.4
'10:41:30.311.043,974729320,102858,Voltage,307.2
'10:41:30.311.043,974729320,102858,Battery_SOC,26.0
'10:41:30.313.464,974731741,2421,Temp_High,30.0
'10:41:30.313.464,974731741,2421,Temp_Low,20.0
'10:41:30.416.324,974834601,102860,Current,45.4
'10:41:30.416.324,974834601,102860,Voltage,307.2
'10:41:30.416.324,974834601,102860,Battery_SOC,27.0
'10:41:30.418.721,974836998,2397,Temp_High,30.0
'10:41:30.418.721,974836998,2397,Temp_Low,20.0
'10:41:30.521.587,974939864,102866,Current,46.4
'10:41:30.521.587,974939864,102866,Voltage,307.2
'10:41:30.521.587,974939864,102866,Battery_SOC,28.0
'10:41:30.523.991,974942268,2404,Temp_High,31.0
'10:41:30.523.991,974942268,2404,Temp_Low,21.0
'10:41:30.626.803,975045080,102812,Current,47.4
'10:41:30.626.803,975045080,102812,Voltage,307.2
'10:41:30.626.803,975045080,102812,Battery_SOC,29.0
'10:41:30.629.317,975047594,2514,Temp_High,31.0
'10:41:30.629.317,975047594,2514,Temp_Low,21.0
'10:41:30.732.174,975150451,102857,Current,48.4
'10:41:30.732.174,975150451,102857,Voltage,307.2
'10:41:30.732.174,975150451,102857,Battery_SOC,30.0
'10:41:30.734.551,975152828,2377,Temp_High,32.0
'10:41:30.734.551,975152828,2377,Temp_Low,22.0
'10:41:30.837.425,975255702,102874,Current,49.4
'10:41:30.837.425,975255702,102874,Voltage,307.2
'10:41:30.837.425,975255702,102874,Battery_SOC,31.0
'10:41:30.839.821,975258098,2396,Temp_High,32.0
'10:41:30.839.821,975258098,2396,Temp_Low,22.0
'10:41:30.942.641,975360918,102820,Current,50.4
'10:41:30.942.641,975360918,102820,Voltage,307.2
'10:41:30.942.641,975360918,102820,Battery_SOC,32.0
'10:41:30.945.098,975363375,2457,Temp_High,32.0
'10:41:30.945.098,975363375,2457,Temp_Low,22.0
'10:41:31.047.962,975466239,102864,Current,25.8
'10:41:31.047.962,975466239,102864,Voltage,332.8
'10:41:31.047.962,975466239,102864,Battery_SOC,33.0
'10:41:31.050.395,975468672,2433,Temp_High,33.0
'10:41:31.050.395,975468672,2433,Temp_Low,23.0
'10:41:31.153.201,975571478,102806,Current,26.8
'10:41:31.153.201,975571478,102806,Voltage,332.8
'10:41:31.153.201,975571478,102806,Battery_SOC,34.0
'10:41:31.155.567,975573844,2366,Temp_High,33.0
'10:41:31.155.567,975573844,2366,Temp_Low,23.0
'10:41:31.258.451,975676728,102884,Current,27.8
'10:41:31.258.451,975676728,102884,Voltage,332.8
'10:41:31.258.451,975676728,102884,Battery_SOC,35.0
'10:41:31.260.842,975679119,2391,Temp_High,34.0
'10:41:31.260.842,975679119,2391,Temp_Low,24.0
'10:41:31.363.723,975782000,102881,Current,28.8
'10:41:31.363.723,975782000,102881,Voltage,332.8
'10:41:31.363.723,975782000,102881,Battery_SOC,36.0
'10:41:31.366.112,975784389,2389,Temp_High,34.0
'10:41:31.366.112,975784389,2389,Temp_Low,24.0
'10:41:31.468.994,975887271,102882,Current,29.8
'10:41:31.468.994,975887271,102882,Voltage,332.8
'10:41:31.468.994,975887271,102882,Battery_SOC,37.0
'10:41:31.471.385,975889662,2391,Temp_High,34.0
'10:41:31.471.385,975889662,2391,Temp_Low,24.0
'10:41:31.574.236,975992513,102851,Current,30.8
'10:41:31.574.236,975992513,102851,Voltage,332.8
'10:41:31.574.236,975992513,102851,Battery_SOC,38.0
'10:41:31.576.657,975994934,2421,Temp_High,35.0
'10:41:31.576.657,975994934,2421,Temp_Low,25.0
'10:41:31.679.523,976097800,102866,Current,31.8
'10:41:31.679.523,976097800,102866,Voltage,332.8
'10:41:31.679.523,976097800,102866,Battery_SOC,39.0
'10:41:31.681.934,976100211,2411,Temp_High,35.0
'10:41:31.681.934,976100211,2411,Temp_Low,25.0
'10:41:31.784.772,976203049,102838,Current,32.8
'10:41:31.784.772,976203049,102838,Voltage,332.8
'10:41:31.784.772,976203049,102838,Battery_SOC,40.0
'10:41:31.787.196,976205473,2424,Temp_High,36.0
'10:41:31.787.196,976205473,2424,Temp_Low,26.0
'10:41:31.890.072,976308349,102876,Current,33.8
'10:41:31.890.072,976308349,102876,Voltage,332.8
'10:41:31.890.072,976308349,102876,Battery_SOC,41.0
'10:41:31.892.530,976310807,2458,Temp_High,36.0
'10:41:31.892.530,976310807,2458,Temp_Low,26.0
'10:41:31.995.333,976413610,102803,Current,34.8
'10:41:31.995.333,976413610,102803,Voltage,332.8
'10:41:31.995.333,976413610,102803,Battery_SOC,42.0
'10:41:31.997.731,976416008,2398,Temp_High,36.0
'10:41:31.997.731,976416008,2398,Temp_Low,26.0
'10:41:32.100.571,976518848,102840,Current,35.8
'10:41:32.100.571,976518848,102840,Voltage,332.8
'10:41:32.100.571,976518848,102840,Battery_SOC,43.0
'10:41:32.103.044,976521321,2473,Temp_High,37.0
'10:41:32.103.044,976521321,2473,Temp_Low,27.0
'10:41:32.205.868,976624145,102824,Current,36.8
'10:41:32.205.868,976624145,102824,Voltage,332.8
'10:41:32.205.868,976624145,102824,Battery_SOC,44.0
'10:41:32.208.262,976626539,2394,Temp_High,37.0
'10:41:32.208.262,976626539,2394,Temp_Low,27.0
'10:41:32.311.106,976729383,102844,Current,37.8
'10:41:32.311.106,976729383,102844,Voltage,332.8
'10:41:32.311.106,976729383,102844,Battery_SOC,45.0
'10:41:32.313.584,976731861,2478,Temp_High,38.0
'10:41:32.313.584,976731861,2478,Temp_Low,28.0
'10:41:32.416.460,976834737,102876,Current,38.8
'10:41:32.416.460,976834737,102876,Voltage,332.8
'10:41:32.416.460,976834737,102876,Battery_SOC,46.0
'10:41:32.418.811,976837088,2351,Temp_High,38.0
'10:41:32.418.811,976837088,2351,Temp_Low,28.0
'10:41:32.521.665,976939942,102854,Current,39.8
'10:41:32.521.665,976939942,102854,Voltage,332.8
'10:41:32.521.665,976939942,102854,Battery_SOC,47.0
'10:41:32.524.070,976942347,2405,Temp_High,38.0
'10:41:32.524.070,976942347,2405,Temp_Low,28.0
'10:41:32.626.952,977045229,102882,Current,40.8
'10:41:32.626.952,977045229,102882,Voltage,332.8
'10:41:32.626.952,977045229,102882,Battery_SOC,48.0
'10:41:32.629.339,977047616,2387,Temp_High,39.0
'10:41:32.629.339,977047616,2387,Temp_Low,29.0
'10:41:32.732.231,977150508,102892,Current,41.8
'10:41:32.732.231,977150508,102892,Voltage,332.8
'10:41:32.732.231,977150508,102892,Battery_SOC,49.0
'10:41:32.734.613,977152890,2382,Temp_High,39.0
'10:41:32.734.613,977152890,2382,Temp_Low,29.0
'10:41:32.837.463,977255740,102850,Current,42.8
'10:41:32.837.463,977255740,102850,Voltage,332.8
'10:41:32.837.463,977255740,102850,Battery_SOC,50.0
'10:41:32.839.884,977258161,2421,Temp_High,40.0
'10:41:32.839.884,977258161,2421,Temp_Low,30.0
'10:41:32.942.756,977361033,102872,Current,43.8
'10:41:32.942.756,977361033,102872,Voltage,332.8
'10:41:32.942.756,977361033,102872,Battery_SOC,51.0
'10:41:32.945.161,977363438,2405,Temp_High,40.0
'10:41:32.945.161,977363438,2405,Temp_Low,30.0
'10:41:33.048.017,977466294,102856,Current,70.4
'10:41:33.048.017,977466294,102856,Voltage,332.8
'10:41:33.048.017,977466294,102856,Battery_SOC,52.0
'10:41:33.050.433,977468710,2416,Temp_High,40.0
'10:41:33.050.433,977468710,2416,Temp_Low,30.0
'10:41:33.153.277,977571554,102844,Current,71.4
'10:41:33.153.277,977571554,102844,Voltage,332.8
'10:41:33.153.277,977571554,102844,Battery_SOC,53.0
'10:41:33.155.686,977573963,2409,Temp_High,41.0
'10:41:33.155.686,977573963,2409,Temp_Low,31.0
'10:41:33.258.569,977676846,102883,Current,72.4
'10:41:33.258.569,977676846,102883,Voltage,332.8
'10:41:33.258.569,977676846,102883,Battery_SOC,54.0
'10:41:33.260.954,977679231,2385,Temp_High,41.0
'10:41:33.260.954,977679231,2385,Temp_Low,31.0
'10:41:33.363.762,977782039,102808,Current,73.4
'10:41:33.363.762,977782039,102808,Voltage,332.8
'10:41:33.363.762,977782039,102808,Battery_SOC,55.0
'10:41:33.366.233,977784510,2471,Temp_High,42.0
'10:41:33.366.233,977784510,2471,Temp_Low,32.0
'10:41:33.469.037,977887314,102804,Current,74.4
'10:41:33.469.037,977887314,102804,Voltage,332.8
'10:41:33.469.037,977887314,102804,Battery_SOC,56.0
'10:41:33.471.501,977889778,2464,Temp_High,42.0
'10:41:33.471.501,977889778,2464,Temp_Low,32.0
'10:41:33.574.345,977992622,102844,Current,75.4
'10:41:33.574.345,977992622,102844,Voltage,332.8
'10:41:33.574.345,977992622,102844,Battery_SOC,57.0
'10:41:33.576.770,977995047,2425,Temp_High,42.0
'10:41:33.576.770,977995047,2425,Temp_Low,32.0
'10:41:33.679.624,978097901,102854,Current,76.4
'10:41:33.679.624,978097901,102854,Voltage,332.8
'10:41:33.679.624,978097901,102854,Battery_SOC,58.0
'10:41:33.682.041,978100318,2417,Temp_High,43.0
'10:41:33.682.041,978100318,2417,Temp_Low,33.0
'10:41:33.784.908,978203185,102867,Current,51.8
'10:41:33.784.908,978203185,102867,Voltage,358.4
'10:41:33.784.908,978203185,102867,Battery_SOC,59.0
'10:41:33.787.267,978205544,2359,Temp_High,43.0
'10:41:33.787.267,978205544,2359,Temp_Low,33.0
'10:41:33.890.147,978308424,102880,Current,52.8
'10:41:33.890.147,978308424,102880,Voltage,358.4
'10:41:33.890.147,978308424,102880,Battery_SOC,60.0
'10:41:33.892.550,978310827,2403,Temp_High,44.0
'10:41:33.892.550,978310827,2403,Temp_Low,34.0
'10:41:33.995.430,978413707,102880,Current,53.8
'10:41:33.995.430,978413707,102880,Voltage,358.4
'10:41:33.995.430,978413707,102880,Battery_SOC,61.0
'10:41:33.997.866,978416143,2436,Temp_High,44.0
'10:41:33.997.866,978416143,2436,Temp_Low,34.0
'10:41:34.100.734,978519011,102868,Current,54.8
'10:41:34.100.734,978519011,102868,Voltage,358.4
'10:41:34.100.734,978519011,102868,Battery_SOC,62.0
'10:41:34.103.099,978521376,2365,Temp_High,44.0
'10:41:34.103.099,978521376,2365,Temp_Low,34.0
'10:41:34.205.969,978624246,102870,Current,55.8
'10:41:34.205.969,978624246,102870,Voltage,358.4
'10:41:34.205.969,978624246,102870,Battery_SOC,63.0
'10:41:34.208.369,978626646,2400,Temp_High,45.0
'10:41:34.208.369,978626646,2400,Temp_Low,35.0
'10:41:34.311.253,978729530,102884,Current,56.8
'10:41:34.311.253,978729530,102884,Voltage,358.4
'10:41:34.311.253,978729530,102884,Battery_SOC,64.0
'10:41:34.313.644,978731921,2391,Temp_High,45.0
'10:41:34.313.644,978731921,2391,Temp_Low,35.0
'10:41:34.416.518,978834795,102874,Current,57.8
'10:41:34.416.518,978834795,102874,Voltage,358.4
'10:41:34.416.518,978834795,102874,Battery_SOC,65.0
'10:41:34.418.917,978837194,2399,Temp_High,46.0
'10:41:34.418.917,978837194,2399,Temp_Low,36.0
'10:41:34.521.763,978940040,102846,Current,58.8
'10:41:34.521.763,978940040,102846,Voltage,358.4
'10:41:34.521.763,978940040,102846,Battery_SOC,66.0
'10:41:34.524.167,978942444,2404,Temp_High,46.0
'10:41:34.524.167,978942444,2404,Temp_Low,36.0
'10:41:34.627.029,979045306,102862,Current,59.8
'10:41:34.627.029,979045306,102862,Voltage,358.4
'10:41:34.627.029,979045306,102862,Battery_SOC,67.0
'10:41:34.629.434,979047711,2405,Temp_High,46.0
'10:41:34.629.434,979047711,2405,Temp_Low,36.0
